"","tripid","ox","oy","oz","departure","dx","dy","dz","arrival","tdistance","ttime","dow","timestamp","uid","id"
"1180","73",725847.428872477,9675539.30849782,2577.5,6.405,722156.463095425,9677084.98594237,2555.4,6.84833,6.20229141069733,0.44333,5,1686811854,"8d8e24d0dd",1180
"1181","74",722185.452183393,9677184.71834047,2538.1,7.14528,722207.172148486,9677230.01495975,2536.9,7.2225,0.0925106025154575,0.0772200000000005,5,1686813201,"8d8e24d0dd",1181
"1182","75",722207.357973184,9677215.69184035,2537.1,10.75306,722328.847235127,9677117.62737213,2539.7,10.81444,0.23283972029334,0.0613799999999998,5,1686826132,"8d8e24d0dd",1182
"1183","76",722341.894149085,9677144.42485174,2539.5,12.11583,723351.747639367,9677811.74080332,2520.3,12.55278,1.4473649998645,0.43695,5,1686832390,"8d8e24d0dd",1183
"1184","77",723425.780734819,9677846.61412583,2525.1,12.74139,723829.678126174,9678315.78431492,2506.2,13.48944,1.52414031447544,0.748049999999999,5,1686835762,"8d8e24d0dd",1184
"1185","78",723807.343138465,9678300.12978647,2506.6,13.96056,722378.276663478,9677280.8193916,2534.1,14.5675,2.74000048831241,0.606940000000002,5,1686839643,"8d8e24d0dd",1185
"1186","79",722710.765934205,9677500.15778133,2527.2,15.18806,726078.212398109,9675201.81522393,2578.5,15.56361,5.85889823370396,0.37555,5,1686843229,"8d8e24d0dd",1186
"1187","8",722343.524638825,9677154.5972227,2543,13.14944,726075.641243869,9675200.48160441,2587.1,13.54639,6.47505244422359,0.39695,3,1685453567,"8d8e24d0dd",1187
"1188","80",726081.78421668,9675166.40466924,2580.3,20.5725,726094.053626071,9675186.94346198,2580.3,20.83861,3.12628262472872,0.266109999999998,5,1686862219,"8d8e24d0dd",1188
"1189","81",725834.986622707,9675539.90622406,2579.3,7.73111,722323.109876786,9677142.94303133,2540,8.21111,6.13926729695407,0.48,6,1686903160,"8d8e24d0dd",1189
"1190","82",722337.221686223,9677168.26762824,2539.6,8.83917,722289.307550526,9677125.52822891,2539.9,9.12306,0.41561984995162,0.283890000000001,6,1686906443,"8d8e24d0dd",1190
"1191","83",722321.897811556,9677205.47885637,2535.3,10.21722,722296.33283183,9677124.1000456,2539.7,11.53,11.8530536539749,1.31278,6,1686915108,"8d8e24d0dd",1191
"1192","84",722335.986741586,9677124.15117808,2539.7,12.96306,722384.949139764,9677287.34403325,2531.6,13.05611,0.293112081814771,0.0930499999999999,6,1686920602,"8d8e24d0dd",1192
"1193","85",722371.708933924,9677220.64212137,2537.9,13.55333,722298.289901104,9677124.0744449,2539.7,13.57944,0.191825711751837,0.0261099999999992,6,1686922486,"8d8e24d0dd",1193
"1194","86",722278.54319815,9677125.40359056,2539.7,13.82667,722245.041217192,9677114.29249024,2536.2,13.84694,0.0784677061610617,0.02027,6,1686923449,"8d8e24d0dd",1194
"1195","87",722237.889613845,9677094.70676048,2540.9,14.04111,694211.108652513,9693494.44125087,4022.6,15.22639,42.280906836065,1.18528,6,1686928415,"8d8e24d0dd",1195
"1196","88",694039.716924085,9689951.6051002,3822.6,22.17472,694035.943412391,9689963.83029751,3821.8,22.25889,0.0231420311705609,0.0841700000000003,6,1686953732,"8d8e24d0dd",1196
"1197","89",694011.788265867,9689901.68472257,3813.5,7.40306,694032.782648178,9689969.38634397,3819.1,7.84889,0.124347628132204,0.44583,7,1686988256,"8d8e24d0dd",1197
"1198","9",726067.521825312,9675150.60331748,2580.3,19.2025,725655.90728179,9674865.16675791,2595.7,19.26667,0.915314827891824,0.0641700000000007,3,1685474160,"8d8e24d0dd",1198
"1199","90",694031.073965959,9689956.95920895,3810.5,10.57111,694036.355837057,9689964.50424733,3817.6,10.61139,0.0415001234176843,0.040280000000001,7,1686998201,"8d8e24d0dd",1199
"1200","91",694091.996049842,9689963.44815217,3832.9,11.24694,694189.01033212,9690050.85316207,3833.7,11.31583,0.139825012681127,0.0688899999999997,7,1687000737,"8d8e24d0dd",1200
"1201","92",694250.403310197,9690126.96534616,3880.6,11.56694,694133.781894797,9689970.1646635,3836.2,11.98028,0.197805842064407,0.41334,7,1687003129,"8d8e24d0dd",1201
"1202","93",693957.903591644,9689976.43157468,3828.6,13.46083,691731.614596219,9691143.57292713,3784.8,14.5975,2.38595938813356,1.13667,7,1687012551,"8d8e24d0dd",1202
"1203","94",692341.025748658,9692247.30624871,3792.1,14.78806,722310.423187512,9677281.20547403,2535.3,16.15333,46.6966583564708,1.36527,7,1687018152,"8d8e24d0dd",1203
"1204","95",722328.998751009,9677152.7981457,2540.6,12.82944,726083.546653068,9675212.19115056,2580.3,13.29194,7.23492157036545,0.4625,2,1687180651,"8d8e24d0dd",1204
"1205","96",725833.674359902,9675515.35475156,2572.4,6.30667,722163.052285253,9677107.22708324,2557.9,6.52472,6.29774136138058,0.21805,3,1687242689,"8d8e24d0dd",1205
"1206","97",722183.172094515,9677171.92589461,2541.1,7.03639,722198.280993012,9677232.72941695,2536.8,7.06444,0.0835021221191096,0.0280500000000004,3,1687244632,"8d8e24d0dd",1206
"1207","98",722199.610113602,9677223.502958,2537.6,8.9625,722197.340373255,9677229.04808576,2536.8,8.98083,0.0309491314033069,0.0183299999999988,3,1687251531,"8d8e24d0dd",1207
"1208","99",722198.409420324,9677204.87993671,2538,12.18472,726078.737794919,9675203.32953058,2580.2,13.83167,7.5766326429105,1.64695,3,1687268994,"8d8e24d0dd",1208
"1209","1",720293.186363543,9678930.21940964,2572.8,9.61083,718952.794591811,9678374.11539449,2587.9,10.39333,9.0791556981972,0.782500000000001,1,1685269416,"942bb641f2",1209
"1210","10",720282.337730182,9678913.74803837,2572.7,17.59639,720281.816603403,9678914.61162768,2572.7,17.60361,4.31391651409404,0.00722000000000023,2,1685381773,"942bb641f2",1210
"1211","100",722225.799199226,9677268.1722769,2538.5,15.03528,722004.963814354,9677159.53448691,2540,15.11278,0.351651055911437,0.0775000000000006,2,1686582406,"942bb641f2",1211
"1212","101",721904.760223545,9677246.29047468,2539.6,15.4275,720285.159657471,9678905.94582876,2568.6,17.46333,15.893386318546,2.03583,2,1686590868,"942bb641f2",1212
"1213","102",720350.306961914,9678928.57089649,2572.3,18.69278,720639.971076151,9679060.90408001,2564.1,18.77639,0.397359784970157,0.0836100000000002,2,1686595595,"942bb641f2",1213
"1214","103",720988.121397163,9678689.92679815,2558.1,19.01889,722013.533148388,9677157.1966562,2540,19.26528,2.96491619973895,0.246390000000002,2,1686597355,"942bb641f2",1214
"1215","104",721995.13563762,9677210.68257935,2541,21.27361,720300.251867123,9678894.60504823,2572.5,21.61,3.56155153862914,0.336389999999998,2,1686605796,"942bb641f2",1215
"1216","105",720300.225352088,9678917.54343071,2572.5,6.5625,722332.549626436,9677242.36739016,2534,7.13639,3.94258724689963,0.57389,3,1686640091,"942bb641f2",1216
"1217","106",722296.763780723,9677222.62242195,2539.5,7.30333,722319.625779697,9677247.25680237,2539,7.30583,0.0853698721134118,0.00250000000000039,3,1686640701,"942bb641f2",1217
"1218","107",722343.662595913,9677250.93024981,2539,8.66028,722336.188875428,9677231.55522432,2535.3,8.69278,0.409312877721285,0.0325000000000006,3,1686645694,"942bb641f2",1218
"1219","108",722375.901856687,9677246.03966588,2534.1,8.9125,722337.868687101,9677238.19934348,2538.5,9.01167,0.0418854184740183,0.0991700000000009,3,1686646842,"942bb641f2",1219
"1220","109",722334.865818043,9677231.67923777,2547.1,10.98528,722331.783501238,9677249.27024006,2549.3,11.00778,0.0785886596220546,0.0225000000000009,3,1686654028,"942bb641f2",1220
"1221","11",720303.67093475,9678916.61941581,2572.7,18.35694,722007.834325234,9677160.41419364,2540.2,19.22889,7.17303323516213,0.871949999999998,2,1685387624,"942bb641f2",1221
"1222","110",722264.865695119,9677256.78839253,2534.9,13.105,722213.111625974,9677249.58072675,2535.7,13.23972,0.362346275244087,0.13472,3,1686662063,"942bb641f2",1222
"1223","111",722275.540586603,9677225.34775059,2535,13.90139,722301.222159858,9677240.97421909,2534.9,13.91194,0.0411941195673863,0.0105500000000003,3,1686664483,"942bb641f2",1223
"1224","112",722290.291942976,9677272.65864215,2535.3,14.31694,720279.791068622,9678919.99031252,2572.4,14.72444,4.60467879353147,0.407499999999999,3,1686667408,"942bb641f2",1224
"1225","113",720245.826666381,9678917.76042163,2572.3,18.1875,720282.808858808,9678916.08086189,2572.3,18.90472,2.3361521502334,0.717220000000001,3,1686682457,"942bb641f2",1225
"1226","114",720305.562700617,9678930.08711936,2572.1,6.54111,722286.319219247,9677158.44832295,2539.6,7.375,4.0236720016792,0.83389,4,1686727350,"942bb641f2",1226
"1227","115",722332.340976062,9677168.80719228,2539.6,8.86306,722331.617537023,9677243.4861152,2539,8.91889,0.118772808993782,0.0558299999999985,4,1686732908,"942bb641f2",1227
"1228","116",722330.294379185,9677231.04588198,2535.6,10.68667,722337.75506543,9677224.33020922,2536.1,10.68861,0.0205408357541684,0.00194000000000116,4,1686739279,"942bb641f2",1228
"1229","117",722341.518398282,9677233.27111945,2535.3,10.94139,722330.480979678,9677229.67410071,2550.6,11.045,0.228634041387174,0.10361,4,1686740562,"942bb641f2",1229
"1230","118",722316.948653973,9677230.06314471,2535.3,12.93417,722209.313663086,9677233.66097671,2535.7,13.20111,0.18754073335303,0.26694,4,1686748324,"942bb641f2",1230
"1231","119",722266.225731524,9677227.42148287,2535.3,13.97861,720254.974348188,9679493.42567065,2573.5,14.50917,4.73859049594283,0.530559999999999,4,1686753033,"942bb641f2",1231
"1232","12",722002.806791965,9677184.72206618,2540.2,21.10861,720306.464497377,9678924.35648463,2572.5,21.33139,3.78715707601056,0.22278,2,1685395193,"942bb641f2",1232
"1233","120",720297.595529898,9679466.86253486,2573.3,14.8125,720533.510913787,9679233.90275904,2533.4,14.89722,0.351642463340443,0.0847200000000008,4,1686754430,"942bb641f2",1233
"1234","121",720278.183387438,9679113.09982758,2529,15.29167,720277.139644728,9678910.87050165,2533,15.45333,0.768355189887359,0.161659999999999,4,1686756432,"942bb641f2",1234
"1235","122",720303.647990966,9678928.90706051,2572.6,15.76472,720281.99853522,9678916.90071822,2572.3,15.82194,0.170479988890113,0.0572199999999992,4,1686757759,"942bb641f2",1235
"1236","123",720375.556329684,9678957.90187019,2574.3,18.54444,722011.15979286,9677154.49115728,2536.9,18.93389,3.27833866564844,0.38945,4,1686768962,"942bb641f2",1236
"1237","124",721972.78885164,9677213.12228713,2540.3,21.17389,720292.613088006,9678914.01758851,2579.8,21.59472,4.9111718905328,0.420829999999999,4,1686778541,"942bb641f2",1237
"1238","125",720332.99035901,9678920.66020615,2572.7,6.59,722340.321213878,9677254.15467351,2549.1,7.20722,3.97125706723855,0.617220000000001,5,1686813146,"942bb641f2",1238
"1239","126",722368.4238337,9677249.26038739,2539,10.1925,722327.553063633,9677246.54592304,2539,10.24389,0.0961444929062412,0.0513899999999996,5,1686824078,"942bb641f2",1239
"1240","127",722323.454569744,9677230.47185978,2535.3,11.02944,720277.252660568,9678905.56152832,2571.6,12.01694,5.81083037709879,0.987500000000001,5,1686830461,"942bb641f2",1240
"1241","128",720320.52948125,9678923.31431681,2572.5,12.88083,722224.868524356,9677245.05838478,2535.3,13.32028,3.42383808885791,0.439450000000001,5,1686835153,"942bb641f2",1241
"1242","129",722260.588412224,9677227.70800561,2535.3,14.02389,720308.720340054,9678923.48985469,2572.7,14.4775,4.66748968674804,0.453609999999999,5,1686839319,"942bb641f2",1242
"1243","13",720371.116908442,9678950.11238506,2574.7,6.6075,722319.006680816,9677249.292957,2539.1,7.20944,3.90024000120369,0.60194,3,1685430754,"942bb641f2",1243
"1244","130",720256.533336799,9678916.67990556,2572.3,16.51194,720286.471891575,9678905.9877687,2572.5,16.6775,0.623315010433688,0.165559999999999,5,1686847239,"942bb641f2",1244
"1245","131",720161.091011772,9678796.44859252,2572.3,17.07611,720276.519878105,9678918.90111035,2572.3,17.75806,7.83136649023297,0.681950000000001,5,1686851129,"942bb641f2",1245
"1246","132",720297.193275934,9678913.30172425,2572.5,21.02111,720307.052155394,9678910.69641609,2572.5,21.02361,0.0208316148378515,0.00250000000000128,5,1686862885,"942bb641f2",1246
"1247","133",720283.815400943,9678906.6670814,2572.5,21.29694,720290.933817167,9678913.93205205,2572.5,21.29861,0.0126970847420925,0.00167000000000073,5,1686863875,"942bb641f2",1247
"1248","134",720298.703343626,9678931.05029691,2572.5,6.61194,722323.893774851,9677246.08790606,2535.3,7.19222,3.98945901365935,0.58028,6,1686899492,"942bb641f2",1248
"1249","135",722336.215070715,9677246.28719988,2548.4,8.67806,722340.593475934,9677232.16675645,2535.6,9.12528,0.706023406141781,0.44722,6,1686906451,"942bb641f2",1249
"1250","136",722301.596648931,9677245.20956187,2535.3,11.08972,722345.465188032,9677251.57958913,2546.3,11.24556,0.157813976492711,0.15584,6,1686914084,"942bb641f2",1250
"1251","137",722298.15093217,9677227.27624704,2535.3,13.35722,722220.499252193,9677245.55279285,2535.6,13.37306,0.099911892270465,0.0158400000000007,6,1686921743,"942bb641f2",1251
"1252","138",722232.71276964,9677235.1678009,2535.6,13.86611,722373.18088866,9677266.72685239,2534.1,13.95778,0.183381258177739,0.0916699999999988,6,1686923848,"942bb641f2",1252
"1253","139",720336.246771818,9678938.69327958,2572.5,11.24222,720288.327898569,9678924.43251092,2572.5,11.49972,0.183172967152559,0.2575,7,1687001399,"942bb641f2",1253
"1254","14",722325.31784363,9677227.72564787,2538.7,8.54222,722321.752164911,9677223.62869982,2536.9,8.74333,0.396814045207898,0.20111,3,1685436276,"942bb641f2",1254
"1255","140",720252.967329883,9678912.33959517,2572.3,14.26667,722286.396994999,9677189.68183297,2535.3,15.20694,4.6638348505339,0.94027,7,1687014745,"942bb641f2",1255
"1256","141",722262.669858588,9677222.58349221,2535.3,18.73667,722342.64461715,9677291.301341,2533.2,18.85556,0.155080281819482,0.11889,7,1687027880,"942bb641f2",1256
"1257","142",720268.146811113,9678919.07062298,2572.3,20.73278,720286.310984692,9678909.35027521,2572.5,20.87889,0.374811431101148,0.146109999999997,1,1687121564,"942bb641f2",1257
"1258","143",720302.389908623,9678915.34976683,2572.5,6.56167,722338.809864359,9677254.69930456,2546.3,7.25944,4.03662820697528,0.697769999999999,2,1687158934,"942bb641f2",1258
"1259","144",722329.147077729,9677229.95297446,2536.5,8.91,722321.8203718,9677255.73597861,2539,9.03444,0.0500608577341296,0.12444,2,1687165324,"942bb641f2",1259
"1260","145",722324.998238002,9677241.84993323,2535.4,10.26667,722338.950445871,9677227.44702524,2535.8,10.27472,0.0353433538095431,0.00805000000000078,2,1687169789,"942bb641f2",1260
"1261","146",722296.411530758,9677230.89598377,2535.8,10.71861,722330.005202881,9677293.5579472,2533.4,10.79861,0.174731666164989,0.0800000000000001,2,1687171675,"942bb641f2",1261
"1262","147",721184.325711266,9678577.65420446,2554.3,11.15917,720306.699812727,9678919.03623614,2572.6,11.31222,2.95606154246903,0.15305,2,1687173524,"942bb641f2",1262
"1263","148",720332.977675595,9678957.8327263,2572.5,11.88972,722327.199690796,9677229.17117172,2536.5,12.4925,3.82876285901241,0.602779999999999,2,1687177773,"942bb641f2",1263
"1264","149",722317.983615212,9677230.51476762,2536.5,12.93528,722215.671664594,9677244.69868676,2535.6,13.02806,0.127271117247888,0.0927799999999994,2,1687179701,"942bb641f2",1264
"1265","15",722341.795652675,9677245.35929062,2536,9.11639,722341.572436132,9677238.64622079,2538.5,9.16528,0.0550913431611766,0.0488899999999983,3,1685437795,"942bb641f2",1265
"1266","150",722235.202069977,9677240.53857087,2535.6,13.86167,722405.09306424,9677271.74667706,2531.5,14.06278,0.188456904629241,0.20111,2,1687183426,"942bb641f2",1266
"1267","151",722369.687075017,9677284.2854101,2531.6,14.53278,722013.654915204,9677163.1467507,2540.1,14.93111,0.961877800716631,0.39833,2,1687186552,"942bb641f2",1267
"1268","152",721904.725156184,9677245.32831253,2539.3,15.41694,720291.566666986,9678913.36688549,2572.3,17.53694,16.7376758649787,2.12,2,1687195933,"942bb641f2",1268
"1269","153",720315.155788088,9678928.10163444,2572.7,18.24194,722671.096586604,9679315.26737297,2550.2,18.90972,3.7931412456439,0.66778,2,1687200875,"942bb641f2",1269
"1270","154",722687.036995482,9678878.57557281,2543.7,19.08556,722755.342737622,9678273.82099158,2526.6,19.12333,1.02686161084966,0.0377699999999983,2,1687201644,"942bb641f2",1270
"1271","155",721274.353053127,9677437.31909159,2550.1,21.38611,716872.489117946,9678355.09986667,2677.8,21.6475,6.87779118365064,0.261390000000002,2,1687210731,"942bb641f2",1271
"1272","156",716836.329278317,9678362.45073277,2679.4,23.69278,720294.731846459,9678911.07192851,2572.3,23.91639,4.37999566555566,0.223610000000001,2,1687218899,"942bb641f2",1272
"1273","157",720348.71968326,9678936.55896488,2572.7,6.62111,722305.965683196,9677269.60031949,2542.3,7.14722,3.5359310628829,0.52611,3,1687244930,"942bb641f2",1273
"1274","158",722332.501193846,9677240.14440091,2539.8,10.59694,722289.934700327,9677209.3182342,2535.3,10.76361,0.0384934670549165,0.16667,3,1687257949,"942bb641f2",1274
"1275","159",722302.015166475,9677211.66361151,2535.3,10.95917,722334.744857976,9677244.95154477,2548.6,11.07417,0.0718239457012329,0.115,3,1687259067,"942bb641f2",1275
"1276","16",722321.456756173,9677245.10789228,2535.6,10.955,722333.864711965,9677256.52194978,2537.9,11.02972,0.114035549423447,0.0747199999999992,3,1685444507,"942bb641f2",1276
"1277","160",722328.504128591,9677243.59119168,2535.6,12.02667,722297.092600223,9677232.44318333,2535,12.06306,0.0630154279153509,0.0363900000000008,3,1687262627,"942bb641f2",1277
"1278","161",722264.162058971,9677261.31321276,2537.2,12.53056,722295.470808071,9677239.66829508,2535.3,12.56,0.0832183489245702,0.029440000000001,3,1687264416,"942bb641f2",1278
"1279","162",722356.262257033,9677226.3212923,2535.3,12.96861,722213.706575022,9677240.21179086,2535.6,13.15917,0.358391130623517,0.19056,3,1687266573,"942bb641f2",1279
"1280","163",722243.346146575,9677236.67519135,2535.7,14.2125,722292.87859339,9677232.70505683,2535,14.22667,0.0721234786234219,0.01417,3,1687270416,"942bb641f2",1280
"1281","164",722286.819039431,9677270.70718241,2535.3,14.41833,722337.933704008,9677180.9633302,2537,14.96722,0.807869260602067,0.54889,3,1687273082,"942bb641f2",1281
"1282","165",722302.225510129,9677161.10763602,2543.4,17.15833,720277.137570762,9678909.6870908,2572.1,18.21833,5.75753598769984,1.06,3,1687284786,"942bb641f2",1282
"1283","166",720342.261698662,9678944.46709126,2572.4,6.69139,722368.74885045,9677213.17077266,2536.2,7.14639,3.41691670833007,0.455,4,1687331327,"942bb641f2",1283
"1284","167",722312.542845158,9677235.02589196,2535,13.06083,722205.803780669,9677248.44346603,2535.6,13.09611,0.125709705023375,0.0352800000000002,4,1687352746,"942bb641f2",1284
"1285","168",722299.588983783,9677229.2866239,2536.1,13.88028,722400.55563011,9677290.23614135,2531.2,14.02889,0.169906922812606,0.14861,4,1687356104,"942bb641f2",1285
"1286","169",722174.308117214,9677296.3231594,2533,14.72778,720284.037670831,9678912.93768286,2572.3,15.11861,4.34448820624097,0.390830000000001,4,1687360027,"942bb641f2",1286
"1287","17",722245.028409279,9677225.93287222,2535.7,13.17306,722219.624584907,9677241.44000139,2535.7,13.18583,0.0332402072169074,0.0127699999999997,3,1685452269,"942bb641f2",1287
"1288","170",720294.39097186,9678919.61080695,2572.3,17.12917,722269.62952202,9677177.9879673,2536.3,17.50972,3.43596164357592,0.380550000000003,4,1687368635,"942bb641f2",1288
"1289","171",720447.24455848,9678969.14581387,2569.8,6.74944,722353.052289476,9677259.673135,2546.2,7.2325,3.35516152268856,0.48306,5,1687418037,"942bb641f2",1289
"1290","172",722349.431894348,9677256.07398728,2546.2,8.21944,722338.071225788,9677239.53725263,2535.7,8.35083,0.0550238081713466,0.13139,5,1687422063,"942bb641f2",1290
"1291","173",722318.563494958,9677237.69172565,2535.3,8.93111,722320.319336069,9677255.82712792,2531.9,9.00333,0.220904884364357,0.0722199999999997,5,1687424412,"942bb641f2",1291
"1292","174",722376.176144339,9677287.7246161,2531.6,11.25861,722405.37053202,9677271.4475614,2531.4,11.31694,0.0423732212583158,0.0583300000000015,5,1687432741,"942bb641f2",1292
"1293","175",722292.520867544,9677231.64392569,2535.5,12.97278,722280.671088046,9677227.70548561,2535,13.00111,0.0734486984292142,0.0283300000000004,5,1687438804,"942bb641f2",1293
"1294","176",722231.038572766,9677237.93579403,2535.7,13.19056,722213.652218373,9677247.16867099,2535.7,13.19917,0.0152414869730965,0.00861000000000089,5,1687439517,"942bb641f2",1294
"1295","177",722242.984338867,9677239.57357303,2535.7,13.9225,722299.565296991,9677247.23716684,2535,13.94889,0.0725203412941305,0.026390000000001,5,1687442216,"942bb641f2",1295
"1296","178",722285.280124113,9677287.02352632,2535.3,14.1525,720283.76962852,9678912.27455569,2572.3,14.67167,4.65728260408863,0.519170000000001,5,1687444818,"942bb641f2",1296
"1297","179",720326.183323576,9678970.50827895,2573.1,16.71278,721843.438607592,9679330.46561959,2574.6,17.095,1.89695390649391,0.38222,5,1687453542,"942bb641f2",1297
"1298","18",722233.474643136,9677257.15386676,2534.9,13.90972,722289.722248584,9677239.9328964,2535,13.97139,0.298486950701006,0.0616699999999994,3,1685455097,"942bb641f2",1298
"1299","180",721803.40527732,9679380.47226038,2571.8,18.695,720299.659990704,9678912.20246584,2572.3,19.41583,2.11184531011793,0.720829999999999,5,1687461897,"942bb641f2",1299
"1300","181",720376.080616826,9678958.84104721,2574.2,6.66889,722330.97077082,9677242.46973816,2548.6,6.97694,4.08744600655291,0.30805,6,1687503517,"942bb641f2",1300
"1301","182",722282.762307837,9677259.35569805,2534.9,9.22944,722322.120030243,9677249.15470074,2545.6,9.34611,0.18163819244329,0.116669999999999,6,1687512046,"942bb641f2",1301
"1302","183",722329.458339922,9677242.40606689,2547,10.12139,722333.529682407,9677224.44832356,2538.5,10.32333,0.0835927030545555,0.20194,6,1687515564,"942bb641f2",1302
"1303","184",720281.68171002,9678913.78236793,2572.1,10.03139,720280.558670451,9678913.8285759,2572.1,10.03194,0.0104848191889257,0.000550000000000495,1,1687687315,"942bb641f2",1303
"1304","185",720148.009687616,9678331.08024346,2569,11.59028,694655.706598721,9641983.49427476,1712.1,13.23194,60.8691804061,1.64166,1,1687698835,"942bb641f2",1304
"1305","186",694486.984242884,9642230.96634855,1720.4,18.23056,694326.723770737,9642603.52848264,1769.9,18.25333,0.617871825139831,0.0227699999999977,1,1687716912,"942bb641f2",1305
"1306","187",694387.873085004,9642612.87826151,1812.4,18.65444,694303.047400746,9642602.86148966,1812.4,18.69722,0.114566296922543,0.0427800000000005,1,1687718510,"942bb641f2",1306
"1307","188",694388.71083104,9642537.81140646,1785.1,20.10444,720301.241062183,9678913.36098943,2572.3,21.86139,67.5734894620556,1.75695,1,1687729901,"942bb641f2",1307
"1308","189",720285.156756184,9678910.63525219,2572.3,6.83472,722337.368595492,9677244.6261373,2535.1,7.10833,3.39478996253425,0.27361,2,1687763190,"942bb641f2",1308
"1309","19",722286.631821104,9677265.47610039,2535,14.25278,720296.169708347,9678906.65648852,2572.5,14.67222,4.54945608120163,0.41944,3,1685457620,"942bb641f2",1309
"1310","190",722334.661098953,9677241.62261065,2547,8.51389,722289.037933599,9677299.11656757,2531.9,9.29583,0.325744466194314,0.781940000000001,2,1687771065,"942bb641f2",1310
"1311","191",722320.194715981,9677254.53332063,2531.9,10.06278,722366.668922231,9677219.14691429,2536.2,10.21333,0.619000462803679,0.150549999999999,2,1687774368,"942bb641f2",1311
"1312","192",722227.263271222,9677234.76826368,2535.2,13.11472,722212.764863715,9677248.43109578,2535.6,13.11806,0.0312107696131179,0.00333999999999968,2,1687784825,"942bb641f2",1312
"1313","193",722250.784444309,9677236.13108691,2535.7,13.96583,722001.508092103,9677160.98949132,2539.8,14.29472,0.618327851328553,0.328889999999999,2,1687789061,"942bb641f2",1313
"1314","194",721994.509273014,9677227.41755605,2539.3,15.33722,720315.459599138,9678917.45036937,2572.3,15.90722,4.60202786492414,0.57,2,1687794866,"942bb641f2",1314
"1315","195",720297.743239801,9678922.54687828,2572.3,18.11278,720307.157236577,9678913.54969907,2572.2,19.33194,5.05453407493234,1.21916,2,1687807195,"942bb641f2",1315
"1316","196",720303.472972459,9678924.21794845,2572.7,6.71972,722341.046809238,9677236.96602374,2536.7,7.08667,3.36766613652042,0.36695,3,1687849512,"942bb641f2",1316
"1317","197",722368.71526087,9677244.30495391,2534.5,8.395,722347.688258291,9677232.29792133,2535.3,8.54611,0.146415948110477,0.151110000000001,3,1687854766,"942bb641f2",1317
"1318","198",722331.965073952,9677226.30919855,2548.6,9.04528,722347.154937075,9677245.0511389,2535.4,9.06528,0.0543695624975588,0.0199999999999996,3,1687856635,"942bb641f2",1318
"1319","199",722369.708122787,9677246.09492099,2534.5,9.43528,722353.520236784,9677241.42317468,2535.3,9.50861,0.158434780857799,0.0733299999999986,3,1687858231,"942bb641f2",1319
"1320","2",720304.222934308,9678927.02586133,2572.7,12.74389,724133.574008233,9679871.49804888,2537.6,13.08111,6.41973544361683,0.33722,1,1685279092,"942bb641f2",1320
"1321","20",720323.021429318,9678930.26665818,2572.5,16.77528,720287.029239999,9678919.44674986,2572.5,17.03528,0.804526647041462,0.260000000000002,3,1685466127,"942bb641f2",1321
"1322","21",720283.891275751,9678918.23565492,2572.5,20.80306,720274.002771848,9678916.62717217,2572.5,20.80583,0.020219626200342,0.00277000000000172,3,1685479701,"942bb641f2",1322
"1323","22",720268.624507903,9678899.7701767,2572.2,22.3125,720284.484349868,9678914.00971506,2571.2,22.31611,0.040796840215226,0.00360999999999834,3,1685485138,"942bb641f2",1323
"1324","23",720293.096667839,9678910.76511584,2572.5,6.74417,722341.874818393,9677239.8512315,2538.9,7.23306,3.52745141507641,0.48889,4,1685517239,"942bb641f2",1324
"1325","24",722313.080545297,9677243.4969536,2539.1,9.16583,722321.832996003,9677250.32757911,2539,9.1675,0.0549683127301677,0.00167000000000073,4,1685524203,"942bb641f2",1325
"1326","25",722305.716091162,9677204.26890118,2535.3,12.90694,722242.657588209,9677230.91411821,2535.7,13.01944,0.137357586312789,0.112499999999999,4,1685538070,"942bb641f2",1326
"1327","26",722220.969120123,9677247.14460784,2535.6,13.23139,722209.674424194,9677248.94535089,2535.9,13.23333,0.0229393355434313,0.00194000000000116,4,1685538840,"942bb641f2",1327
"1328","27",722364.361146205,9677222.05981922,2535.3,13.98306,720294.309623573,9678917.60909867,2574.3,14.42083,4.75821355513735,0.43777,4,1685543115,"942bb641f2",1328
"1329","28",720313.576610198,9678940.71274601,2572.8,15.32444,720192.947033454,9679105.94952198,2575.4,15.41583,0.378989163701838,0.0913900000000005,4,1685546697,"942bb641f2",1329
"1330","29",720236.932752587,9679103.05221822,2574.9,15.65194,720284.045948185,9678898.6260945,2572.5,15.745,0.410173497628002,0.0930599999999995,4,1685547882,"942bb641f2",1330
"1331","3",724131.34404906,9679880.69302438,2537.6,13.46611,724145.58454252,9679853.0614914,2532.3,13.88806,0.384913476176274,0.421949999999999,1,1685281997,"942bb641f2",1331
"1332","30",720348.910658721,9678950.35039117,2572.8,17.2725,720276.073503705,9678911.65762642,2572.4,17.49472,0.801283651264062,0.22222,4,1685554181,"942bb641f2",1332
"1333","31",720311.001718126,9678924.50337152,2572.7,18.55417,722007.811238071,9677166.19864434,2540.2,19.03833,3.36504139756456,0.484159999999999,4,1685559738,"942bb641f2",1333
"1334","32",721934.640944885,9677222.01592937,2540.2,21.09222,722353.282948261,9678285.30681929,2534.2,21.31056,1.78119574922534,0.218339999999998,4,1685567918,"942bb641f2",1334
"1335","33",720289.5293667,9678912.03220225,2572.5,6.25639,720278.633655549,9678913.1130529,2572.3,6.29528,0.0238821094163884,0.0388900000000003,5,1685600263,"942bb641f2",1335
